WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,WlYyy 2,iPqaD href 2,WlYyy 3,WlYyy 4,ySnDE,dXxty,WlYyy 5,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,WlYyy 8,cctrW 2
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By City Wonders,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449782-Normandy_D_Day_Landing_Beaches_Day_Trip_with_Cider_Tasting_Lunch_from_Paris-Paris_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449782-Normandy_D_Day_Landing_Beaches_Day_Trip_with_Cider_Tasting_Lunch_from_Paris-Paris_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/66/32/56/caption.jpg?w=500&h=400&s=1,Normandy D-Day Landing Beaches Day Trip with Cider Tasting & Lunch from Paris,28.,89,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html,Bus Tours,6+ hours,Remember the victories and the losses of the D-Day landings with a tour of Normandy’s four most significant World War II…,Taking safety measures,Free cancellation,from,$191.20,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Moulin Rouge,https://www.tripadvisor.com/AttractionProductReview-g187147-d11450394-Paris_Moulin_Rouge_Cabaret_Show_with_VIP_Seating_Champagne-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11450394-Paris_Moulin_Rouge_Cabaret_Show_with_VIP_Seating_Champagne-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/92/54/caption.jpg?w=500&h=400&s=1,Paris Moulin Rouge Cabaret Show with VIP Seating & Champagne,29.,66,https://www.tripadvisor.com/Attraction_Review-g187147-d189283-Reviews-Moulin_Rouge-Paris_Ile_de_France.html,Theaters,2 hours,"See the world-famous Moulin Rouge show from a VIP seat on a premium seating, enjoying Champagne. After heading past the …",Taking safety measures,Free cancellation,from,$237.59,per adult,More info,,
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Boutique Bike Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d13492534-Versailles_Food_Palace_Bike_Tour-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d13492534-Versailles_Food_Palace_Bike_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/56/81/caption.jpg?w=500&h=400&s=1,Versailles: Food & Palace Bike Tour,30.,355,https://www.tripadvisor.com/Attraction_Review-g187147-d12442407-Reviews-Boutique_Bike_Tours-Paris_Ile_de_France.html,Day Trips,6+ hours,-We are amongst the few licensed to guide you inside the Château not abandon you with an audio. We mic up so you don't miss…,,Free cancellation,from,$147.08,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
1,,,,,,,,2,,,,,,,,,,,,
Frequently Asked Questions about Paris,,,,,,,,Which experiences are best for tours in Paris?,,What are the best places for tours in Paris?,Which places provide the best tours in Paris for kids and families?,,,Which places provide the best tours in Paris for couples?,,Which places provide the best tours in Paris for groups?,,Which places provide the best tours in Paris for travelers on a budget?,Which places provide the most romantic tours in Paris?,
2,,,,,,,,1,,3,,,,,,,,,,
"2,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=NThVXy9BdHRyYWN0aW9ucy1nMTg3MTQ3LUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLVBhcmlzX0lsZV9kZV9GcmFuY2UuaHRtbF9hYVI%3D,,,,,,,,,,,,,,,,,
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tuktuk in Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d12472578-Tuktuk_in_Paris_c_Private_City_Tour-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d12472578-Tuktuk_in_Paris_c_Private_City_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7b/12/68/caption.jpg?w=500&h=400&s=1,Tuktuk in Paris © Private City Tour,31.,362,https://www.tripadvisor.com/Attraction_Review-g187147-d10720285-Reviews-Tuktuk_in_Paris-Paris_Ile_de_France.html,City Tours,1–8 hours,"Travel around Paris in a fun and eco-friendly way with Tuktuk in Paris!

These 100% electric Tuktuks will take you on a …",,Free cancellation,from,$183.97,per group,More info,98% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris Top Sights Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d17161771-See_30_Plus_Top_Paris_Sights_with_a_Fun_Guide-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d17161771-See_30_Plus_Top_Paris_Sights_with_a_Fun_Guide-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d2/46/ed/caption.jpg?w=500&h=400&s=1,See 30 Plus Top Paris Sights with a Fun Guide,32.,168,https://www.tripadvisor.com/Attraction_Review-g187147-d16863783-Reviews-Paris_Top_Sights_Tours-Paris_Ile_de_France.html,Rail Tours,4–5 hours,"Leave your map behind and follow me, your English showman, who will take you on exploration of 30+ top Paris’ sights. You…",,Free cancellation,from,$75.04,per adult,More info,99% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris Webservices Day Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d11479359-Versailles_Palace_Priority_Access_Guided_Tour_Optional_Show_Pickup_from_Paris-Pari.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11479359-Versailles_Palace_Priority_Access_Guided_Tour_Optional_Show_Pickup_from_Paris-Pari.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/66/16/d8/caption.jpg?w=500&h=400&s=1,Versailles Palace Priority Access Guided Tour Optional Show - Pickup from Paris,33.,38,https://www.tripadvisor.com/Attraction_Review-g187147-d2572797-Reviews-Paris_Webservices_Day_Tours-Paris_Ile_de_France.html,Bus Tours,6–9 hours,"Enjoy a group tour of the Palace of Versailles (Château de Versailles) with a guide, who provides insight about the history…",Taking safety measures,Free cancellation,from,$152.73,per adult,More info,,
,,By Paris Excursions,,https://www.tripadvisor.com/AttractionProductReview-g187147-d23683384-Paris_Catacombs_Skip_The_Line_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/10/14/5a/caption.jpg?w=500&h=400&s=1,Paris Catacombs Skip-The-Line Tour,34.,,https://www.tripadvisor.com/Attraction_Review-g187147-d23659560-Reviews-Paris_Excursions-Paris_Ile_de_France.html,Walking Tours,1–2 hours,"“Paris Municipal Ossuary” on April 7, 1786, and, from that time forward, took on the mythical name of “Catacombs”, in reference…",Taking safety measures,,from,$62.16,per adult,More info,,
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Memories France,https://www.tripadvisor.com/AttractionProductReview-g196560-d12221633-Versailles_Palace_and_Gardens_Tour_by_Train_from_Paris_with_Skip_the_Line-Boulogne.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g196560-d12221633-Versailles_Palace_and_Gardens_Tour_by_Train_from_Paris_with_Skip_the_Line-Boulogne.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/13/56/88/caption.jpg?w=500&h=400&s=1,Versailles Palace and Gardens Tour by Train from Paris with Skip-the-Line,35.,24,https://www.tripadvisor.com/Attraction_Review-g187147-d11867246-Reviews-Memories_France-Paris_Ile_de_France.html,Rail Tours,4 hours,Join this half-day tour to the prestigious Palace of Versailles and Gardens. Walk in the footsteps of King Louis XVI and…,,Free cancellation,from,$95.33,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Free Cancellation up to 7 days in advance,By Le Foodist,https://www.tripadvisor.com/AttractionProductReview-g187147-d11460122-Paris_Cooking_Class_including_3_Course_Lunch_Wine_Optional_Market_Visit-Paris_Ile_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11460122-Paris_Cooking_Class_including_3_Course_Lunch_Wine_Optional_Market_Visit-Paris_Ile_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a8/17/19/caption.jpg?w=500&h=400&s=1,"Paris Cooking Class including 3-Course Lunch, Wine & Optional Market Visit",36.,246,https://www.tripadvisor.com/Attraction_Review-g187147-d3704252-Reviews-Le_Foodist-Paris_Ile_de_France.html,Cooking Classes,6 hours,Discover traditional French cuisine and prepare your own 3-course lunch on this 4.5- or 6-hour cooking class in Paris. Begin…,,Free cancellation,from,$195.00,per adult,More info,99% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
BEST SELLER,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Batobus,https://www.tripadvisor.com/AttractionProductReview-g187147-d11453295-Seine_River_Hop_On_Hop_Off_Sightseeing_Cruise_in_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11453295-Seine_River_Hop_On_Hop_Off_Sightseeing_Cruise_in_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/2a/8d/caption.jpg?w=500&h=400&s=1,Seine River Hop-On Hop-Off Sightseeing Cruise in Paris,37.,"1,198",https://www.tripadvisor.com/Attraction_Review-g187147-d523179-Reviews-Batobus-Paris_Ile_de_France.html,City Tours,2 hours,Cruise along Paris’ Seine River on a hop-on hop-off sightseeing cruise! Use a 1-day ticket (24H) to travel to top Paris …,Taking safety measures,Free cancellation,from,$19.23,per adult,More info,,
LIKELY TO SELL OUT*,Free Cancellation up to 3 days in advance,By City Wonders,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449755-Skip_the_Line_Paris_Catacombs_Tour_with_VIP_Access_to_Restricted_Areas-Paris_Ile_d.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449755-Skip_the_Line_Paris_Catacombs_Tour_with_VIP_Access_to_Restricted_Areas-Paris_Ile_d.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/bb/eb/caption.jpg?w=500&h=400&s=1,Skip-the-Line: Paris Catacombs Tour with VIP Access to Restricted Areas,38.,178,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html,Private and Luxury,2 hours,"Venture below the avenues and Metro tunnels of Paris and into the Catacombs, whose population of skeletons far outnumbers…",,Free cancellation,from,$100.69,per adult,More info,91% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,,By Secret Food Tours Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d11455997-Paris_Secret_Food_Tour_Taste_of_Montmartre_with_Private_Tour_Option-Paris_Ile_de_F.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11455997-Paris_Secret_Food_Tour_Taste_of_Montmartre_with_Private_Tour_Option-Paris_Ile_de_F.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/0b/bc/caption.jpg?w=500&h=400&s=1,Paris Secret Food Tour: Taste of Montmartre with Private Tour Option,39.,424,https://www.tripadvisor.com/Attraction_Review-g187147-d6825442-Reviews-Secret_Food_Tours_Paris-Paris_Ile_de_France.html,Wine Tours,3–4 hours,Enjoy on a three-hour French gastronomy tour in the stunning Montmartre district. Sample food and wine during a professional…,Taking safety measures,,from,$119.85,per adult,More info,95% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Crazy Horse,https://www.tripadvisor.com/AttractionProductReview-g187147-d11988017-Paris_Crazy_Horse_Cabaret_Show_with_Champagne_or_Drinks-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11988017-Paris_Crazy_Horse_Cabaret_Show_with_Champagne_or_Drinks-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/08/4a/9a/caption.jpg?w=500&h=400&s=1,Paris Crazy Horse Cabaret Show with Champagne or Drinks,40.,89,https://www.tripadvisor.com/Attraction_Review-g187147-d211691-Reviews-Crazy_Horse-Paris_Ile_de_France.html,Theaters,1–2 hours,The Crazy Horse Cabaret in Paris invites you to enjoy 90 enchanting minutes of its new show 'Totally Crazy'. Better yet ? …,Taking safety measures,Free cancellation,from,$121.06,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By O Chateau,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449856-French_Wine_and_Champagne_Tasting_in_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11449856-French_Wine_and_Champagne_Tasting_in_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/0d/4e/caption.jpg?w=500&h=400&s=1,French Wine and Champagne Tasting in Paris,41.,49,https://www.tripadvisor.com/Attraction_Review-g187147-d497418-Reviews-O_Chateau-Paris_Ile_de_France.html,,2 hours,Expand your knowledge of French wine with an evening of wine tasting in a beautifully renovated cellar in central Paris. …,,Free cancellation,from,$73.54,per adult,More info,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Blue Fox Travel - Blue Bike Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d11473254-Champagne_Day_Trip_with_Moet_Chandon_Reims_Cathedral_Family_Winery_from_Paris-Pari.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11473254-Champagne_Day_Trip_with_Moet_Chandon_Reims_Cathedral_Family_Winery_from_Paris-Pari.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/a9/51/38/caption.jpg?w=500&h=400&s=1,"Champagne Day Trip with Moet&Chandon, Reims Cathedral & Family Winery from Paris",42.,134,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html,Bus Tours,6+ hours,"Champagne is just outside of Paris! Join this small-group tour and you’ll discover the growing, harvesting, bottling, and…",,Free cancellation,from,$225.14,per adult,More info,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Discover Walks,https://www.tripadvisor.com/AttractionProductReview-g187147-d11452635-Paris_Your_Perfect_Day_in_the_City_Custom_Private_Tour-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11452635-Paris_Your_Perfect_Day_in_the_City_Custom_Private_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/e2/a8/caption.jpg?w=500&h=400&s=1,Paris Your Perfect Day in the City Custom Private Tour,43.,22,https://www.tripadvisor.com/Attraction_Review-g187147-d1744382-Reviews-Discover_Walks-Paris_Ile_de_France.html,City Tours,210–420 minutes,"Put together your perfect day in Paris, and see popular sights, such as the Notre Dame Cathedral, and the impressively tall…",,Free cancellation,from,$186.11,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris City Vision,https://www.tripadvisor.com/AttractionProductReview-g187147-d11895966-Paris_Seine_River_Dinner_Cruise_with_Glass_of_Champagne_and_Photo_Souvenir-Paris_I.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11895966-Paris_Seine_River_Dinner_Cruise_with_Glass_of_Champagne_and_Photo_Souvenir-Paris_I.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/52/c5/32/caption.jpg?w=500&h=400&s=1,Paris Seine River Romantic Dinner Cruise with Glass of Champagne,44.,19,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html,Sunset Cruises,2 hours,"A magical and unforgettable experience in the City of Light ! 

Embark for a memorable romantic journey. 

Enjoy the cruise…",Taking safety measures,Free cancellation,from,$121.43,per adult,More info,,
