WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,TCGml,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
79,https://www.tripadvisor.com/Attraction_Review-g187323-d519793-Reviews-Grunewald_Forest-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/87/ed/43/grunewald-forest.jpg?w=500&h=-1&s=1,Grunewald Forest,158.,https://www.tripadvisor.com/Attraction_Review-g187323-d519793-Reviews-Grunewald_Forest-Berlin.html#REVIEWS,Parks • Forests,Grunewald,,,https://www.tripadvisor.com/Profile/baronw254,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/09/cc/87/xantius.jpg?w=100&h=-1&s=1,By,baronw254,https://www.tripadvisor.com/ShowUserReviews-g187323-d519793-r584200079-Grunewald_Forest-Berlin.html,"The Grunewald is extensive, laced with lovely",lakes,", some lovely restaurants and wild life - wild boars abound and ar..."
48,https://www.tripadvisor.com/Attraction_Review-g187323-d13414364-Reviews-BRLO_Brewery_Tour_Tasting-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e7/3e/f6/great-brewpub.jpg?w=500&h=400&s=1,BRLO Brewery Tour & Tasting,159.,https://www.tripadvisor.com/Attraction_Review-g187323-d13414364-Reviews-BRLO_Brewery_Tour_Tasting-Berlin.html#REVIEWS,Breweries,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
144,https://www.tripadvisor.com/Attraction_Review-g187323-d1777723-Reviews-C_O_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/58/73/7f/at-the-exhibition-c-david.jpg?w=500&h=400&s=1,C/O Berlin,160.,https://www.tripadvisor.com/Attraction_Review-g187323-d1777723-Reviews-C_O_Berlin-Berlin.html#REVIEWS,Art Museums,Charlottenburg,•,Open now,,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g187323-d10036994-Reviews-Bellevue_Palace-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e8/b2/d5/schloss-bellevue.jpg?w=500&h=-1&s=1,Bellevue Palace,161.,https://www.tripadvisor.com/Attraction_Review-g187323-d10036994-Reviews-Bellevue_Palace-Berlin.html#REVIEWS,Historic Sites • Castles,Mitte (Borough),,,,,,,,,,
95,https://www.tripadvisor.com/Attraction_Review-g187323-d291467-Reviews-City_Palace_Berlin_Stadtschloss-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/46/20/ba/berlin-stadtschloss.jpg?w=500&h=-1&s=1,City Palace (Berlin Stadtschloss),162.,https://www.tripadvisor.com/Attraction_Review-g187323-d291467-Reviews-City_Palace_Berlin_Stadtschloss-Berlin.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Mitte (Borough),,,,,,,,,,
84,https://www.tripadvisor.com/Attraction_Review-g187323-d3155770-Reviews-DDR_Museum_Motorrad-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/a3/10/7b/ddr-motorrader.jpg?w=500&h=-1&s=1,DDR Museum: Motorrad,163.,https://www.tripadvisor.com/Attraction_Review-g187323-d3155770-Reviews-DDR_Museum_Motorrad-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/mrl623,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/62/40/69/mr-l.jpg?w=100&h=-1&s=1,By,mrl623,https://www.tripadvisor.com/ShowUserReviews-g187323-d3155770-r567914314-DDR_Museum_Motorrad-Berlin.html,"Scooters, Mopeds, Dirt",Bikes,", Tourers, Race"
26,https://www.tripadvisor.com/Attraction_Review-g187323-d15144865-Reviews-David_Hasselhoff_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d1/ba/d0/what-a-great-place-to.jpg?w=500&h=400&s=1,David Hasselhoff Museum,164.,https://www.tripadvisor.com/Attraction_Review-g187323-d15144865-Reviews-David_Hasselhoff_Museum-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
75,https://www.tripadvisor.com/Attraction_Review-g187323-d2435912-Reviews-Alte_Forsterei-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fa/c6/80/dsc-1720-largejpg.jpg?w=500&h=-1&s=1,Alte Försterei,165.,https://www.tripadvisor.com/Attraction_Review-g187323-d2435912-Reviews-Alte_Forsterei-Berlin.html#REVIEWS,Arenas & Stadiums,Treptow-Köpenick (Borough),,,,,,,,,,
101,https://www.tripadvisor.com/Attraction_Review-g187323-d2323355-Reviews-Admiralspalast_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/35/61/e3/admiralspalast-berlin.jpg?w=500&h=400&s=1,Admiralspalast Berlin,166.,https://www.tripadvisor.com/Attraction_Review-g187323-d2323355-Reviews-Admiralspalast_Berlin-Berlin.html#REVIEWS,Theaters,Mitte (Borough),•,Open now,,,,,,,,
487,https://www.tripadvisor.com/Attraction_Review-g187323-d190715-Reviews-Stiftung_Neue_Synagoge_Berlin_Centrum_Judaicum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/21/98/d0/nouvelle-synagogue-de.jpg?w=500&h=-1&s=1,Stiftung Neue Synagoge Berlin - Centrum Judaicum,167.,https://www.tripadvisor.com/Attraction_Review-g187323-d190715-Reviews-Stiftung_Neue_Synagoge_Berlin_Centrum_Judaicum-Berlin.html#REVIEWS,Speciality Museums • Religious Sites,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187323-d190715-r605118763-Stiftung_Neue_Synagoge_Berlin_Centrum_Judaicum-Berlin.html,We are currently in Berlin for a 10 day holiday and this,beautiful synagogue,was at the top of our list of places of...
65,https://www.tripadvisor.com/Attraction_Review-g187323-d214346-Reviews-Bergmannstrasse-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/95/14/00/bergmannstrasse.jpg?w=500&h=400&s=1,Bergmannstrasse,168.,https://www.tripadvisor.com/Attraction_Review-g187323-d214346-Reviews-Bergmannstrasse-Berlin.html#REVIEWS,Points of Interest & Landmarks,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
124,https://www.tripadvisor.com/Attraction_Review-g187323-d190522-Reviews-Museum_of_Greek_and_Roman_Antiquities_Antikensammlung-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/40/08/44/front-views.jpg?w=500&h=400&s=1,Museum of Greek and Roman Antiquities (Antikensammlung),169.,https://www.tripadvisor.com/Attraction_Review-g187323-d190522-Reviews-Museum_of_Greek_and_Roman_Antiquities_Antikensammlung-Berlin.html#REVIEWS,Art Museums • History Museums,Mitte (Borough),,,,,,,,,,
121,https://www.tripadvisor.com/Attraction_Review-g187323-d8674187-Reviews-Lustgarten-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/50/01/ff/lustgarten-from-the-berlin.jpg?w=500&h=-1&s=1,Lustgarten,170.,https://www.tripadvisor.com/Attraction_Review-g187323-d8674187-Reviews-Lustgarten-Berlin.html#REVIEWS,Parks • Gardens,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/B1714D,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e9/1e/a7/b1714d.jpg?w=100&h=-1&s=1,By,B1714D,https://www.tripadvisor.com/ShowUserReviews-g187323-d8674187-r752774085-Lustgarten-Berlin.html,Lustgarden is a huge lawn with several fountains set on,Museum island,right in front of the imposing Berliner Dom and...
126,https://www.tripadvisor.com/Attraction_Review-g187323-d2421570-Reviews-Dong_Xuan_Center-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/3e/cc/70/dong-xuan.jpg?w=500&h=400&s=1,Dong Xuan Center,171.,https://www.tripadvisor.com/Attraction_Review-g187323-d2421570-Reviews-Dong_Xuan_Center-Berlin.html#REVIEWS,Flea & Street Markets,Lichtenberg,•,Open now,,,,,,,,
25,https://www.tripadvisor.com/Attraction_Review-g187323-d9720586-Reviews-Gasometer_Schoneberg-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/7d/29/56/walking-by-this-very.jpg?w=500&h=400&s=1,Gasometer Schöneberg,172.,https://www.tripadvisor.com/Attraction_Review-g187323-d9720586-Reviews-Gasometer_Schoneberg-Berlin.html#REVIEWS,Points of Interest & Landmarks,Schöneberg,,,,,,,,,,
72,https://www.tripadvisor.com/Attraction_Review-g187323-d591834-Reviews-Museum_der_Dinge_Museum_of_Things-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/33/62/3e/museum-der-dinge.jpg?w=500&h=-1&s=1,Museum der Dinge (Museum of Things),173.,https://www.tripadvisor.com/Attraction_Review-g187323-d591834-Reviews-Museum_der_Dinge_Museum_of_Things-Berlin.html#REVIEWS,Speciality Museums • Art Museums,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g187323-d8669246-Reviews-James_Simon_Park-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/64/50/5a/photo3jpg.jpg?w=500&h=-1&s=1,James Simon Park,174.,https://www.tripadvisor.com/Attraction_Review-g187323-d8669246-Reviews-James_Simon_Park-Berlin.html#REVIEWS,Parks • Gardens,Mitte (Borough),,,,,,,,,,
85,https://www.tripadvisor.com/Attraction_Review-g187323-d12645212-Reviews-Primark-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/64/75/f2/p-20171125-193354-vhdr.jpg?w=500&h=-1&s=1,Primark,175.,https://www.tripadvisor.com/Attraction_Review-g187323-d12645212-Reviews-Primark-Berlin.html#REVIEWS,Shopping Malls,Friedenau,,,,,,,,,,
50,https://www.tripadvisor.com/Attraction_Review-g187323-d3157020-Reviews-Kindermuseum_MACHmit-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e0/58/06/kindermuseum-machtmit.jpg?w=500&h=400&s=1,Kindermuseum MACHmit!,176.,https://www.tripadvisor.com/Attraction_Review-g187323-d3157020-Reviews-Kindermuseum_MACHmit-Berlin.html#REVIEWS,Children's Museums,Prenzlauer Berg,,,,,,,,,,
220,https://www.tripadvisor.com/Attraction_Review-g187323-d242748-Reviews-Neue_Nationalgalerie-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/d1/6e/26/la-facade-cote-sud-est.jpg?w=500&h=-1&s=1&cx=1930&cy=2038&chk=v1_d9c59d00ff79c04d7a93,Neue Nationalgalerie,177.,https://www.tripadvisor.com/Attraction_Review-g187323-d242748-Reviews-Neue_Nationalgalerie-Berlin.html#REVIEWS,Art Museums,Mitte (Borough),•,Open now,,,,,,,,
68,https://www.tripadvisor.com/Attraction_Review-g187323-d18937568-Reviews-Futurium-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d9/2e/e5/futurium.jpg?w=500&h=-1&s=1,Futurium,178.,https://www.tripadvisor.com/Attraction_Review-g187323-d18937568-Reviews-Futurium-Berlin.html#REVIEWS,Speciality Museums • Science Museums,Mitte (Borough),,,https://www.tripadvisor.com/Profile/Susan7,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg?w=100&h=-1&s=1,By,Susan7,https://www.tripadvisor.com/ShowUserReviews-g187323-d18937568-r723520841-Futurium-Berlin.html,The exhibit descriptions are in both,German,and English.
59,https://www.tripadvisor.com/Attraction_Review-g187323-d4162279-Reviews-Dorotheenstadt_Cemetery-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ca/1e/21/dorotheenstadtischer.jpg?w=500&h=-1&s=1,Dorotheenstadt Cemetery,179.,https://www.tripadvisor.com/Attraction_Review-g187323-d4162279-Reviews-Dorotheenstadt_Cemetery-Berlin.html#REVIEWS,Cemeteries,Mitte (Borough),,,,,,,,,,
66,https://www.tripadvisor.com/Attraction_Review-g187323-d8113147-Reviews-Arminiusmarkthalle-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fd/d7/95/berlin-arminusmarkthalle.jpg?w=500&h=400&s=1,Arminiusmarkthalle,180.,https://www.tripadvisor.com/Attraction_Review-g187323-d8113147-Reviews-Arminiusmarkthalle-Berlin.html#REVIEWS,Farmers Markets,Mitte (Borough),•,Open now,,,,,,,,
7,,,,,,1,6,,8,,,,,,,,
137,https://www.tripadvisor.com/Attraction_Review-g187323-d7063681-Reviews-Magicum_Berlin_Magic_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0d/e7/7d/magicum-berlin-magic.jpg?w=500&h=400&s=1,Magicum Berlin Magic Museum,181.,https://www.tripadvisor.com/Attraction_Review-g187323-d7063681-Reviews-Magicum_Berlin_Magic_Museum-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/Elainecarolyn,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg?w=100&h=-1&s=1,By,Elainecarolyn,https://www.tripadvisor.com/ShowUserReviews-g187323-d7063681-r709199323-Magicum_Berlin_Magic_Museum-Berlin.html,There are,puzzles,", paintings to find hidden objects in, numerology ,Tarot cards, and lots of other fun things that ""t..."
634,https://www.tripadvisor.com/Attraction_Review-g187323-d12667228-Reviews-Deutsche_Bahn-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/08/cc/95/img-20180519-121201-largejpg.jpg?w=500&h=400&s=1,Deutsche Bahn,182.,https://www.tripadvisor.com/Attraction_Review-g187323-d12667228-Reviews-Deutsche_Bahn-Berlin.html#REVIEWS,Public Transportation Systems,Mitte (Borough),,,,,,,,,,
114,https://www.tripadvisor.com/Attraction_Review-g187323-d6780986-Reviews-Molecule_Men_Sculpture-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f6/4e/29/molecule-men-sculpture.jpg?w=500&h=-1&s=1,Molecule Men Sculpture,183.,https://www.tripadvisor.com/Attraction_Review-g187323-d6780986-Reviews-Molecule_Men_Sculpture-Berlin.html#REVIEWS,Points of Interest & Landmarks,Treptow-Köpenick (Borough),,,,,,,,,,
301,https://www.tripadvisor.com/Attraction_Review-g187323-d8377095-Reviews-St_Mary_s_Church-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/db/2f/aa/st-mary-s-church.jpg?w=500&h=-1&s=1,St. Mary's Church,184.,https://www.tripadvisor.com/Attraction_Review-g187323-d8377095-Reviews-St_Mary_s_Church-Berlin.html#REVIEWS,Churches & Cathedrals,Mitte (Borough),,,,,,,,,,
80,https://www.tripadvisor.com/Attraction_Review-g187323-d8684721-Reviews-Schlossbrucke-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/35/90/schlossbrucke.jpg?w=500&h=400&s=1,Schlossbrücke,185.,https://www.tripadvisor.com/Attraction_Review-g187323-d8684721-Reviews-Schlossbrucke-Berlin.html#REVIEWS,Bridges,Mitte (Borough),,,https://www.tripadvisor.com/Profile/craigluscar,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a8/01/39/craigluscar.jpg?w=100&h=-1&s=1,By,craigluscar,https://www.tripadvisor.com/ShowUserReviews-g187323-d8684721-r625427457-Schlossbrucke-Berlin.html,The,Bridge,"crosses the Spree Canal 9Kupfargraen ) Built between 1821 and 1824 by Karl Friedrich Schinkel, The bridge..."
129,https://www.tripadvisor.com/Attraction_Review-g187323-d2191653-Reviews-Kabarett_Theater_DISTEL-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ea/70/7a/blick-von-meinem-lieblingsplaz.jpg?w=500&h=-1&s=1,Kabarett Theater DISTEL,186.,https://www.tripadvisor.com/Attraction_Review-g187323-d2191653-Reviews-Kabarett_Theater_DISTEL-Berlin.html#REVIEWS,Theaters,Mitte (Borough),,,,,,,,,,
59,https://www.tripadvisor.com/Attraction_Review-g187323-d7203707-Reviews-Zeiss_Grossplanetarium-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/43/18/51/zeiss-gross-planetarium.jpg?w=500&h=400&s=1,Zeiss Grossplanetarium,187.,https://www.tripadvisor.com/Attraction_Review-g187323-d7203707-Reviews-Zeiss_Grossplanetarium-Berlin.html#REVIEWS,Speciality Museums,Prenzlauer Berg,•,Open now,,,,,,,,
234,https://www.tripadvisor.com/Attraction_Review-g187323-d7640326-Reviews-Weltzeituhr-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/19/db/d5/dag.jpg?w=500&h=-1&s=1,Weltzeituhr,188.,https://www.tripadvisor.com/Attraction_Review-g187323-d7640326-Reviews-Weltzeituhr-Berlin.html#REVIEWS,Points of Interest & Landmarks,Mitte (Borough),,,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g187323-d13486013-Reviews-Monbijou_Park-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/42/1d/monbijou-park.jpg?w=500&h=400&s=1,Monbijou Park,189.,https://www.tripadvisor.com/Attraction_Review-g187323-d13486013-Reviews-Monbijou_Park-Berlin.html#REVIEWS,Parks,Mitte (Borough),,,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g187323-d7078177-Reviews-Natur_Park_Schoeneberger_Suedgelaende-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fe/f9/2a/natur-park-schoneberger.jpg?w=500&h=400&s=1,Natur-Park Schöeneberger Süedgeläende,190.,https://www.tripadvisor.com/Attraction_Review-g187323-d7078177-Reviews-Natur_Park_Schoeneberger_Suedgelaende-Berlin.html#REVIEWS,Parks,Schöneberg,,,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g187323-d4943630-Reviews-Berliner_Kindl_Schultheiss_Brauerei-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/35/f1/34/berliner-kindl-schultheiss.jpg?w=500&h=400&s=1,Berliner-Kindl-Schultheiss-Brauerei,191.,https://www.tripadvisor.com/Attraction_Review-g187323-d4943630-Reviews-Berliner_Kindl_Schultheiss_Brauerei-Berlin.html#REVIEWS,Breweries,Lichtenberg (Borough),,,,,,,,,,
155,https://www.tripadvisor.com/Attraction_Review-g187323-d6510953-Reviews-Trabi_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/bb/32/90/le-colorate-trabant-unica.jpg?w=500&h=400&s=1,Trabi Museum,192.,https://www.tripadvisor.com/Attraction_Review-g187323-d6510953-Reviews-Trabi_Museum-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/Huw85Thomas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/fc/ea/a4/caption.jpg?w=100&h=-1&s=1,By,Huw85Thomas,https://www.tripadvisor.com/ShowUserReviews-g187323-d6510953-r772369415-Trabi_Museum-Berlin.html,Only a 5min walk from,checkpoint Charlie,.
100,https://www.tripadvisor.com/Attraction_Review-g187323-d190831-Reviews-Warschauer_Strasse-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/40/b8/50/oberbaum-bridge-by-warschauer.jpg?w=500&h=400&s=1,Warschauer Strasse,193.,https://www.tripadvisor.com/Attraction_Review-g187323-d190831-Reviews-Warschauer_Strasse-Berlin.html#REVIEWS,Points of Interest & Landmarks,Friedrichshain,,,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187323-d190831-r608907669-Warschauer_Strasse-Berlin.html,"... Men in the River Spree,there's also the",East Side Gallery,"which is popular, crossing over the wonderful and evoca..."
41,https://www.tripadvisor.com/Attraction_Review-g187323-d191442-Reviews-Plotzensee_Memorial_Center-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/48/a1/6d/eingangsbereich-der-gedenkstat.jpg?w=500&h=-1&s=1,Plötzensee Memorial Center,194.,https://www.tripadvisor.com/Attraction_Review-g187323-d191442-Reviews-Plotzensee_Memorial_Center-Berlin.html#REVIEWS,Historic Sites • Breweries,Charlottenburg-Nord,,,,,,,,,,
50,https://www.tripadvisor.com/Attraction_Review-g187323-d14047027-Reviews-Breitscheidplatz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/01/14/de/fanfest-zum-dfb-pokalfinale.jpg?w=500&h=400&s=1,Breitscheidplatz,195.,https://www.tripadvisor.com/Attraction_Review-g187323-d14047027-Reviews-Breitscheidplatz-Berlin.html#REVIEWS,Points of Interest & Landmarks,Charlottenburg,,,https://www.tripadvisor.com/Profile/NorthernIrelandBiker,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/4e/1f/59/northernirelandbiker.jpg?w=100&h=-1&s=1,By,NorthernIrelandBiker,https://www.tripadvisor.com/ShowUserReviews-g187323-d14047027-r732709090-Breitscheidplatz-Berlin.html,A,Christmas Market,especially in the evening with lights and decorations to make it magical.
175,https://www.tripadvisor.com/Attraction_Review-g187323-d242770-Reviews-Museum_of_Musical_Instruments_Musikinstrumenten_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/64/bb/0e/museum-of-musical-instruments.jpg?w=500&h=-1&s=1,Museum of Musical Instruments (Musikinstrumenten Museum),196.,https://www.tripadvisor.com/Attraction_Review-g187323-d242770-Reviews-Museum_of_Musical_Instruments_Musikinstrumenten_Museum-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,,,,,,,,
43,https://www.tripadvisor.com/Attraction_Review-g187323-d13477831-Reviews-Berlin_Friedrichstrasse_Station-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f6/fa/58/nice-restaurants-across.jpg?w=500&h=-1&s=1,Berlin Friedrichstraße Station,197.,https://www.tripadvisor.com/Attraction_Review-g187323-d13477831-Reviews-Berlin_Friedrichstrasse_Station-Berlin.html#REVIEWS,Architectural Buildings,Mitte (Borough),,,,,,,,,,
59,https://www.tripadvisor.com/Attraction_Review-g187323-d6418722-Reviews-Museum_Ephraim_Palais-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/27/7f/49/ephraim-palais-wahrend.jpg?w=500&h=400&s=1,Museum Ephraim-Palais,198.,https://www.tripadvisor.com/Attraction_Review-g187323-d6418722-Reviews-Museum_Ephraim_Palais-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Temporarily closed,,,,,,,,
94,https://www.tripadvisor.com/Attraction_Review-g187323-d1888829-Reviews-Collection_Scharf_Gerstenberg-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/b6/5c/66/sammlung-scharf-gerstenberg.jpg?w=500&h=400&s=1,Collection Scharf-Gerstenberg,199.,https://www.tripadvisor.com/Attraction_Review-g187323-d1888829-Reviews-Collection_Scharf_Gerstenberg-Berlin.html#REVIEWS,Art Museums,Charlottenburg,•,Temporarily closed,,,,,,,,
114,https://www.tripadvisor.com/Attraction_Review-g187323-d10632024-Reviews-Potsdamer_Platz_Arkaden-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f6/69/10/potsdamer-platz-arkaden.jpg?w=500&h=400&s=1,Potsdamer Platz Arkaden,200.,https://www.tripadvisor.com/Attraction_Review-g187323-d10632024-Reviews-Potsdamer_Platz_Arkaden-Berlin.html#REVIEWS,Shopping Malls,Mitte (Borough),,,,,,,,,,
28,https://www.tripadvisor.com/Attraction_Review-g187323-d13974282-Reviews-Alte_Munze-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/3c/7f/78/alte-munze-von-monet.jpg?w=300&h=200&s=1,Alte Münze,201.,https://www.tripadvisor.com/Attraction_Review-g187323-d13974282-Reviews-Alte_Munze-Berlin.html#REVIEWS,Civic Centres,Mitte (Borough),,,,,,,,,,
179,https://www.tripadvisor.com/Attraction_Review-g187323-d190531-Reviews-Komische_Oper-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a1/8a/c0/komische-oper.jpg?w=500&h=-1&s=1,Komische Oper,202.,https://www.tripadvisor.com/Attraction_Review-g187323-d190531-Reviews-Komische_Oper-Berlin.html#REVIEWS,Theaters,Mitte (Borough),,,,,,,,,,
103,https://www.tripadvisor.com/Attraction_Review-g187323-d2297633-Reviews-Grosse_Orangerie_Schloss_Charlottenburg-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3d/c7/a0/grosse-orangerie-charlottenbur.jpg?w=500&h=400&s=1,Grosse Orangerie Schloss Charlottenburg,203.,https://www.tripadvisor.com/Attraction_Review-g187323-d2297633-Reviews-Grosse_Orangerie_Schloss_Charlottenburg-Berlin.html#REVIEWS,Historic Sites,Charlottenburg,•,Open now,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g187323-d4939088-Reviews-Unite_d_habitation_Le_Corbusier-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d1/0d/1a/photo0jpg.jpg?w=500&h=400&s=1,"Unité d'habitation, Le Corbusier",204.,https://www.tripadvisor.com/Attraction_Review-g187323-d4939088-Reviews-Unite_d_habitation_Le_Corbusier-Berlin.html#REVIEWS,Points of Interest & Landmarks,Charlottenburg-Wilmersdorf (Borough),,,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g187323-d265861-Reviews-Kulturforum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/9a/83/79/caption.jpg?w=500&h=400&s=1,Kulturforum,205.,https://www.tripadvisor.com/Attraction_Review-g187323-d265861-Reviews-Kulturforum-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,,,,,,,,
208,https://www.tripadvisor.com/Attraction_Review-g187323-d2144937-Reviews-Cathedral_of_St_Hedwig_Domgemeinde_St_Hedwig-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/31/10/2a/outside-view.jpg?w=500&h=-1&s=1,Cathedral of St. Hedwig - Domgemeinde St. Hedwig,206.,https://www.tripadvisor.com/Attraction_Review-g187323-d2144937-Reviews-Cathedral_of_St_Hedwig_Domgemeinde_St_Hedwig-Berlin.html#REVIEWS,Churches & Cathedrals,Mitte (Borough),•,Open now,,,,,,,,
130,https://www.tripadvisor.com/Attraction_Review-g187323-d2349095-Reviews-Tempodrom-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/bf/9b/39/photo0jpg.jpg?w=500&h=-1&s=1,Tempodrom,207.,https://www.tripadvisor.com/Attraction_Review-g187323-d2349095-Reviews-Tempodrom-Berlin.html#REVIEWS,Arenas & Stadiums,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
78,https://www.tripadvisor.com/Attraction_Review-g187323-d10104891-Reviews-Anhalter_Bahnhof-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/9c/fb/e2/front-view.jpg?w=500&h=400&s=1,Anhalter Bahnhof,208.,https://www.tripadvisor.com/Attraction_Review-g187323-d10104891-Reviews-Anhalter_Bahnhof-Berlin.html#REVIEWS,Historic Sites,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
