WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 6,iPqaD,iPqaD href 5,WlYyy 7,dkvhj,WlYyy 8
583,https://www.tripadvisor.com/Attraction_Review-g294265-d7791180-Reviews-The_Intan-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1b/ff/8c/beautiful-place-with.jpg?w=500&h=400&s=1,The Intan,64.,https://www.tripadvisor.com/Attraction_Review-g294265-d7791180-Reviews-The_Intan-Singapore.html#REVIEWS,Speciality Museums,Geylang East,Open now,https://www.tripadvisor.com/Profile/ConstanceT127,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg?w=100&h=-1&s=1,By,ConstanceT127,https://www.tripadvisor.com/ShowUserReviews-g294265-d7791180-r567172061-The_Intan-Singapore.html,"... see incredible relics of an almost bygone era, you will get some intimate insights on",Peranakan culture,as a whole.
394,https://www.tripadvisor.com/Attraction_Review-g294265-d2344356-Reviews-Mount_Faber-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/1d/13/4e/view-1.jpg?w=500&h=-1&s=1,Mount Faber,65.,https://www.tripadvisor.com/Attraction_Review-g294265-d2344356-Reviews-Mount_Faber-Singapore.html#REVIEWS,Nature & Wildlife Areas,Mount Faber Park,,https://www.tripadvisor.com/Profile/428cathg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg?w=100&h=-1&s=1,By,428cathg,https://www.tripadvisor.com/ShowUserReviews-g294265-d2344356-r652927253-Mount_Faber-Singapore.html,If you can take the mrt to patong Pasir and walk the southern ridges About 3 hours to,Faber point,"and the cable car,..."
"3,051",https://www.tripadvisor.com/Attraction_Review-g294265-d2139541-Reviews-Mustafa_Centre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/3a/b4/09/mustafa-centre.jpg?w=500&h=-1&s=1,Mustafa Centre,66.,https://www.tripadvisor.com/Attraction_Review-g294265-d2139541-Reviews-Mustafa_Centre-Singapore.html#REVIEWS,Shopping Malls,Little India,Open now,https://www.tripadvisor.com/Profile/neelsde,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg?w=100&h=-1&s=1,By,neelsde,https://www.tripadvisor.com/ShowUserReviews-g294265-d2139541-r618775269-Mustafa_Centre-Singapore.html,it is foresure worth a visit its,open 24 hours,and you find anything clothing to groceries will foresure visit again...
"1,020",https://www.tripadvisor.com/Attraction_Review-g294265-d2139448-Reviews-ION_Orchard-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a1/69/4c/ion-orchard-during-the.jpg?w=500&h=400&s=1,ION Orchard,67.,https://www.tripadvisor.com/Attraction_Review-g294265-d2139448-Reviews-ION_Orchard-Singapore.html#REVIEWS,Observatories & Planetariums • Shopping Malls,Boulevard,Open now,https://www.tripadvisor.com/Profile/PeterOdgaard,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f1/80/36/peterodgaard.jpg?w=100&h=-1&s=1,By,PeterOdgaard,https://www.tripadvisor.com/ShowUserReviews-g294265-d2139448-r668710721-ION_Orchard-Singapore.html,"A huge shopping mall with a high number of shops, a large",food court,with large selection of different cusines.Clearl...
569,https://www.tripadvisor.com/Attraction_Review-g294265-d1994786-Reviews-National_Library_of_Singapore-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fa/70/7c/caption.jpg?w=500&h=-1&s=1,National Library of Singapore,68.,https://www.tripadvisor.com/Attraction_Review-g294265-d1994786-Reviews-National_Library_of_Singapore-Singapore.html#REVIEWS,Libraries,Central Area/City Area,,https://www.tripadvisor.com/Profile/iwannaw,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/7f/d2/d7/ivanna-w.jpg?w=100&h=-1&s=1,By,iwannaw,https://www.tripadvisor.com/ShowUserReviews-g294265-d1994786-r592881691-National_Library_of_Singapore-Singapore.html,For,book lovers,
252,https://www.tripadvisor.com/Attraction_Review-g294265-d640944-Reviews-Katong_District-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/6f/40/caption.jpg?w=500&h=400&s=1,Katong District,69.,https://www.tripadvisor.com/Attraction_Review-g294265-d640944-Reviews-Katong_District-Singapore.html#REVIEWS,Neighborhoods,Marine Parade,,,,,,,,,
710,https://www.tripadvisor.com/Attraction_Review-g294265-d1640638-Reviews-Takashimaya_Singapore-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7c/40/3c/takashimaya-singapore.jpg?w=500&h=-1&s=1,Takashimaya Singapore,70.,https://www.tripadvisor.com/Attraction_Review-g294265-d1640638-Reviews-Takashimaya_Singapore-Singapore.html#REVIEWS,,Boulevard,Open now,https://www.tripadvisor.com/Profile/tuldge,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6b/5a/ef/shaun-t.jpg?w=100&h=-1&s=1,By,tuldge,https://www.tripadvisor.com/ShowUserReviews-g294265-d1640638-r577609614-Takashimaya_Singapore-Singapore.html,This,mall,has everything and def is a must visit given the selection of stores for the whole family.
163,https://www.tripadvisor.com/Attraction_Review-g294265-d2341763-Reviews-Parkview_Square-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/6b/a6/32/strange-beautiful-garden.jpg?w=500&h=-1&s=1,Parkview Square,71.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341763-Reviews-Parkview_Square-Singapore.html#REVIEWS,Architectural Buildings,Central Area/City Area,,,,,,,,,
168,https://www.tripadvisor.com/Attraction_Review-g294265-d2349033-Reviews-National_Stadium-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/62/a2/dc/national-stadium.jpg?w=500&h=-1&s=1,National Stadium,72.,https://www.tripadvisor.com/Attraction_Review-g294265-d2349033-Reviews-National_Stadium-Singapore.html#REVIEWS,Arenas & Stadiums,Tanjong Rhu,,https://www.tripadvisor.com/Profile/deasyindahk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/74/0e/70/deasy-indah-k.jpg?w=100&h=-1&s=1,By,deasyindahk,https://www.tripadvisor.com/ShowUserReviews-g294265-d2349033-r765490178-National_Stadium-Singapore.html,Travel on the metro is simplicity and the signs to the various entrance gates and,ticket entry,points are clear and y...
183,https://www.tripadvisor.com/Attraction_Review-g294265-d386878-Reviews-Kuan_Yin_Thong_Hood_Cho_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/3d/aa/c7/img-0326-largejpg.jpg?w=500&h=-1&s=1,Kuan Yin Thong Hood Cho Temple,73.,https://www.tripadvisor.com/Attraction_Review-g294265-d386878-Reviews-Kuan_Yin_Thong_Hood_Cho_Temple-Singapore.html#REVIEWS,Religious Sites,Rochor,,,,,,,,,
"2,150",https://www.tripadvisor.com/Attraction_Review-g294265-d4283466-Reviews-Singapore_River-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c5/80/56/night-pic-of-singapore.jpg?w=500&h=400&s=1,Singapore River,74.,https://www.tripadvisor.com/Attraction_Review-g294265-d4283466-Reviews-Singapore_River-Singapore.html#REVIEWS,Bodies of Water,Robertson Quay,,https://www.tripadvisor.com/Profile/ZahidMalti,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/25/ee/6d/zahidmalti.jpg?w=100&h=-1&s=1,By,ZahidMalti,https://www.tripadvisor.com/ShowUserReviews-g294265-d4283466-r651396080-Singapore_River-Singapore.html,As well the high energy buzz around,Clarke Quay,and Boat Quay with a wide range of entries and bars it offers an easy...
999,https://www.tripadvisor.com/Attraction_Review-g294265-d386877-Reviews-Kranji_War_Memorial-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/54/46/8a/graves.jpg?w=500&h=-1&s=1,Kranji War Memorial,75.,https://www.tripadvisor.com/Attraction_Review-g294265-d386877-Reviews-Kranji_War_Memorial-Singapore.html#REVIEWS,Cemeteries,Sungei Kadut,,https://www.tripadvisor.com/Profile/Jhud69,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg?w=100&h=-1&s=1,By,Jhud69,https://www.tripadvisor.com/ShowUserReviews-g294265-d386877-r630932377-Kranji_War_Memorial-Singapore.html,The Kranji War Memorial is a hillside,cemetery,"that is quite beautiful in its serenity once you find it, private tran..."
321,https://www.tripadvisor.com/Attraction_Review-g294265-d592883-Reviews-Emerald_Hill-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d8/49/54/2017-singapore-emerald.jpg?w=500&h=400&s=1,Emerald Hill,76.,https://www.tripadvisor.com/Attraction_Review-g294265-d592883-Reviews-Emerald_Hill-Singapore.html#REVIEWS,Historic Sites • Neighborhoods,Boulevard,,https://www.tripadvisor.com/Profile/ReyanshTravellerLove,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg?w=100&h=-1&s=1,By,ReyanshTravellerLove,https://www.tripadvisor.com/ShowUserReviews-g294265-d592883-r725009926-Emerald_Hill-Singapore.html,Graced with one of the finest,terrace houses,
186,https://www.tripadvisor.com/Attraction_Review-g294265-d8325498-Reviews-DFS_Singapore_Changi_Airport-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/73/96/43/facade-of-terminal-2.jpg?w=500&h=400&s=1,DFS Singapore Changi Airport,77.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325498-Reviews-DFS_Singapore_Changi_Airport-Singapore.html#REVIEWS,Airport Shops,Changi,,https://www.tripadvisor.com/Profile/justinbrenac,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg?w=100&h=-1&s=1,By,justinbrenac,https://www.tripadvisor.com/ShowUserReviews-g294265-d8325498-r644230208-DFS_Singapore_Changi_Airport-Singapore.html,There's a free sightseeing tour on offer and possibly the best duty free,shopping,anywhere in the world.
143,https://www.tripadvisor.com/Attraction_Review-g294265-d8015325-Reviews-Lee_Kong_Chian_Natural_History_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ea/00/16/caption.jpg?w=500&h=-1&s=1,Lee Kong Chian Natural History Museum,78.,https://www.tripadvisor.com/Attraction_Review-g294265-d8015325-Reviews-Lee_Kong_Chian_Natural_History_Museum-Singapore.html#REVIEWS,Natural History Museums,National University of Singapore,,https://www.tripadvisor.com/Profile/leecD7494SE,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg?w=100&h=-1&s=1,By,leecD7494SE,https://www.tripadvisor.com/ShowUserReviews-g294265-d8015325-r723223429-Lee_Kong_Chian_Natural_History_Museum-Singapore.html,Well curated and a treasure of,information,for novice.
325,https://www.tripadvisor.com/Attraction_Review-g294265-d1640639-Reviews-Plaza_Singapura-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7a/ba/78/prior-renovation.jpg?w=500&h=400&s=1,Plaza Singapura,79.,https://www.tripadvisor.com/Attraction_Review-g294265-d1640639-Reviews-Plaza_Singapura-Singapore.html#REVIEWS,Shopping Malls,Museum,,https://www.tripadvisor.com/Profile/timothycameronb,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg?w=100&h=-1&s=1,By,timothycameronb,https://www.tripadvisor.com/ShowUserReviews-g294265-d1640639-r669071439-Plaza_Singapura-Singapore.html,"Has everything you need, from M&S through to grocery's and every fashion outlet and direct access to the",Dhoby Ghaut,MRT
548,https://www.tripadvisor.com/Attraction_Review-g294265-d317472-Reviews-Sri_Veeramakaliamman_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/51/54/39/sri-veeramakaliamman.jpg?w=500&h=-1&s=1,Sri Veeramakaliamman Temple,80.,https://www.tripadvisor.com/Attraction_Review-g294265-d317472-Reviews-Sri_Veeramakaliamman_Temple-Singapore.html#REVIEWS,Religious Sites,Little India,Open now,https://www.tripadvisor.com/Profile/256ollie,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/be/eb/4b/256ollie.jpg?w=100&h=-1&s=1,By,256ollie,https://www.tripadvisor.com/ShowUserReviews-g294265-d317472-r635191748-Sri_Veeramakaliamman_Temple-Singapore.html,around but also Hindu’s who are happy to talk.,Tourists,
660,https://www.tripadvisor.com/Attraction_Review-g294265-d8572446-Reviews-Singapore_Visitor_Centre_orchardgateway-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2b/e4/cf/we-re-located-within.jpg?w=500&h=400&s=1,Singapore Visitor Centre @orchardgateway,81.,https://www.tripadvisor.com/Attraction_Review-g294265-d8572446-Reviews-Singapore_Visitor_Centre_orchardgateway-Singapore.html#REVIEWS,Visitor Centers,Emerald Hill,,,,,,,,,
96,https://www.tripadvisor.com/Attraction_Review-g294265-d7221059-Reviews-Faber_Peak-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/3b/69/77/faber-peak-singapore.jpg?w=500&h=400&s=1,Faber Peak,82.,https://www.tripadvisor.com/Attraction_Review-g294265-d7221059-Reviews-Faber_Peak-Singapore.html#REVIEWS,Hiking Trails • Scenic Walking Areas,Central Area/City Area,Open now,,,,,,,,
110,https://www.tripadvisor.com/Attraction_Review-g294265-d8325444-Reviews-Sunflower_Garden-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/08/62/ef/sunflower-garden-at-terminal.jpg?w=500&h=400&s=1,Sunflower Garden,83.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325444-Reviews-Sunflower_Garden-Singapore.html#REVIEWS,Gardens,Changi,,,,,,,,,
328,https://www.tripadvisor.com/Attraction_Review-g294265-d2139492-Reviews-City_Square_Mall-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/17/d5/57/city-square-mall.jpg?w=500&h=400&s=1,City Square Mall,84.,https://www.tripadvisor.com/Attraction_Review-g294265-d2139492-Reviews-City_Square_Mall-Singapore.html#REVIEWS,Shopping Malls,Lavender,Open now,https://www.tripadvisor.com/Profile/mk7077,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f6/c5/99/sunshine71555.jpg?w=100&h=-1&s=1,By,mk7077,https://www.tripadvisor.com/ShowUserReviews-g294265-d2139492-r681339099-City_Square_Mall-Singapore.html,For the sports enthusiasts,Decathlon,is a must visit.
207,https://www.tripadvisor.com/Attraction_Review-g294265-d2344142-Reviews-Labrador_Nature_Reserve-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/0f/14/02/serene-tranquility.jpg?w=500&h=-1&s=1,Labrador Nature Reserve,85.,https://www.tripadvisor.com/Attraction_Review-g294265-d2344142-Reviews-Labrador_Nature_Reserve-Singapore.html#REVIEWS,Nature & Wildlife Areas,Bukit Merah,,,,,,,,,
110,https://www.tripadvisor.com/Attraction_Review-g294265-d317438-Reviews-Kusu_Island-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/52/40/b1/nice-view-of-the-temple.jpg?w=500&h=-1&s=1,Kusu Island,86.,https://www.tripadvisor.com/Attraction_Review-g294265-d317438-Reviews-Kusu_Island-Singapore.html#REVIEWS,Islands,,,https://www.tripadvisor.com/Profile/I_S_B_L_o,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/6b/4c/54/i-s-b-l-o.jpg?w=100&h=-1&s=1,By,I_S_B_L_o,https://www.tripadvisor.com/ShowUserReviews-g294265-d317438-r780135946-Kusu_Island-Singapore.html,Good place for fishing &,picnic,too.
158,https://www.tripadvisor.com/Attraction_Review-g294265-d3459679-Reviews-Changi_Beach-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/20/32/3f/changi-village-beach.jpg?w=500&h=-1&s=1,Changi Beach,87.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459679-Reviews-Changi_Beach-Singapore.html#REVIEWS,Historic Sites • Beaches,Changi,,,,,,,,,
139,https://www.tripadvisor.com/Attraction_Review-g294265-d2344355-Reviews-Hort_Park-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/c4/12/ae/hort-park.jpg?w=500&h=-1&s=1,Hort Park,88.,https://www.tripadvisor.com/Attraction_Review-g294265-d2344355-Reviews-Hort_Park-Singapore.html#REVIEWS,Parks,Kent Ridge,,https://www.tripadvisor.com/Profile/ReyanshTravellerLove,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg?w=100&h=-1&s=1,By,ReyanshTravellerLove,https://www.tripadvisor.com/ShowUserReviews-g294265-d2344355-r692756639-Hort_Park-Singapore.html,This park allows travel around,Kent ridge,park & mount Faber park.
"2,056",https://www.tripadvisor.com/Attraction_Review-g294265-d324543-Reviews-Changi_Chapel_and_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/80/6c/changi-chapel-that-greets.jpg?w=500&h=-1&s=1,Changi Chapel and Museum,89.,https://www.tripadvisor.com/Attraction_Review-g294265-d324543-Reviews-Changi_Chapel_and_Museum-Singapore.html#REVIEWS,History Museums,Changi West,,https://www.tripadvisor.com/Profile/X9933CSdaniellem,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg?w=100&h=-1&s=1,By,X9933CSdaniellem,https://www.tripadvisor.com/ShowUserReviews-g294265-d324543-r565668430-Changi_Chapel_and_Museum-Singapore.html,One thing that stuck with me for a long time was the art of,prisoners,in Changi.
272,https://www.tripadvisor.com/Attraction_Review-g294265-d2139528-Reviews-Marina_Square-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6c/07/ce/marina-square-facade.jpg?w=500&h=-1&s=1,Marina Square,90.,https://www.tripadvisor.com/Attraction_Review-g294265-d2139528-Reviews-Marina_Square-Singapore.html#REVIEWS,Shopping Malls,Central Area/City Area,Open now,,,,,,,,
4,,,,,,1,3,5,,,,,,,,
436,https://www.tripadvisor.com/Attraction_Review-g294265-d317427-Reviews-Esplanade_Park-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/9d/85/49/park.jpg?w=500&h=400&s=1,Esplanade Park,91.,https://www.tripadvisor.com/Attraction_Review-g294265-d317427-Reviews-Esplanade_Park-Singapore.html#REVIEWS,Parks,Marina Bay,,,,,,,,,
70,https://www.tripadvisor.com/Attraction_Review-g294265-d7254973-Reviews-Library_Orchard-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/80/18/3f/photo3jpg.jpg?w=500&h=400&s=1,Library @ Orchard,92.,https://www.tripadvisor.com/Attraction_Review-g294265-d7254973-Reviews-Library_Orchard-Singapore.html#REVIEWS,Libraries,Somerset,,,,,,,,,
"1,286",https://www.tripadvisor.com/Attraction_Review-g294265-d1062119-Reviews-Marina_Bay_Sands_Casino-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/48/04/a1/marina-bay-sands-casino.jpg?w=500&h=400&s=1,Marina Bay Sands Casino,93.,https://www.tripadvisor.com/Attraction_Review-g294265-d1062119-Reviews-Marina_Bay_Sands_Casino-Singapore.html#REVIEWS,Casinos,Marina Bay,,,,,,,,,
308,https://www.tripadvisor.com/Attraction_Review-g294265-d317402-Reviews-Thian_Hock_Keng_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6d/94/26/singapore-thian-hock.jpg?w=500&h=400&s=1,Thian Hock Keng Temple,94.,https://www.tripadvisor.com/Attraction_Review-g294265-d317402-Reviews-Thian_Hock_Keng_Temple-Singapore.html#REVIEWS,Religious Sites,Central Area/City Area,,https://www.tripadvisor.com/Profile/GlobalLocalTraveller,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/81/d1/0e/amzsg.jpg?w=100&h=-1&s=1,By,GlobalLocalTraveller,https://www.tripadvisor.com/ShowUserReviews-g294265-d317402-r650490309-Thian_Hock_Keng_Temple-Singapore.html,"Surrounded by the CBD buildings, the temple is nestled in",Telok Ayer street,.
